link,name,judge
http://www.spoj.com/problems/MC/,Minimum Cost,SPOJ
http://www.spoj.com/problems/EDIT/,Edit Distance Again,SPOJ
http://www.spoj.com/problems/EDIST/,Edit distance,SPOJ
https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=100,String Computer,UVA
https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=467,String Distance and Transform Process,UVA
https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=3648,AGTC,UVA
https://icpcarchive.ecs.baylor.edu/index.php?option=onlinejudge&page=show_problem&problem=2899,Edit Distance,Live Archive
http://www.spoj.com/problems/EDDIST/,Edit Distance,SPOJ
http://www.spoj.com/problems/PLNDRM1/,I Like Uppercase Palindrome,SPOJ
