link,name,judge
http://www.spoj.com/problems/STONE/,Lifting the Stone,SPOJ
https://icpcarchive.ecs.baylor.edu/index.php?option=onlinejudge&page=show_problem&problem=2239,Area of Polycubes,Live Archive
