link,name,judge
https://icpcarchive.ecs.baylor.edu/index.php?option=onlinejudge&page=show_problem&problem=1292,Understanding Recursion,Live Archive
http://www.spoj.com/problems/ESYRCRTN/,Why Always Recursion,SPOJ
http://www.spoj.com/problems/HRECURS/,Hello Recursion,SPOJ
https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=3223,Understanding Recursion,UVA
https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=3066,Recurrence,UVA
http://www.spoj.com/problems/RECCSOLV/,Recursion Solver,SPOJ
