link,name,judge
http://acm.tju.edu.cn/toj/showp1026.html,Network,TJU
https://icpcarchive.ecs.baylor.edu/index.php?option=onlinejudge&page=show_problem&problem=722,Building Bridges,Live Archive
https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=251,Network,UVA
http://www.spoj.com/problems/SUBMERGE/,Submerging Islands,SPOJ
https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1140,Tourist Guide,UVA
http://vn.spoj.com/problems/REFORM/,VOI 2015 Day 1 - K&#7871; ho&#7841;ch c&#7843;i t&#7893;,SPOJ Vietnam
http://www.spoj.com/problems/POLQUERY/,Police Query,SPOJ
http://codeforces.com/problemset/problem/193/A,Cutting Figure,Codeforces
