link,name,judge
http://codeforces.com/problemset/problem/319/A,Malek Dance Club,Codeforces
http://codeforces.com/problemset/problem/353/B,Two Heaps,Codeforces
http://codeforces.com/problemset/problem/466/D,Increase Sequence,Codeforces
http://codeforces.com/problemset/problem/232/A,Cycles,Codeforces
http://codeforces.com/problemset/problem/9/D,How many trees?,Codeforces
http://codeforces.com/problemset/problem/553/B,Kyoya and Permutation,Codeforces
http://codeforces.com/problemset/problem/788/B,Weird journey,Codeforces
http://codeforces.com/problemset/problem/571/A,Lengthening Sticks,Codeforces
http://codeforces.com/problemset/problem/414/C,Mashmokh and Reverse Operation,Codeforces
http://codeforces.com/problemset/problem/895/C,Square Subsets,Codeforces
http://codeforces.com/problemset/problem/557/D,Vitaly and Cycle,Codeforces
http://codeforces.com/problemset/problem/294/C,Shaass and Lights,Codeforces
http://codeforces.com/problemset/problem/107/B,Basketball Team,Codeforces
http://codeforces.com/problemset/problem/340/E,Iahub and Permutations,Codeforces
http://codeforces.com/problemset/problem/285/D,Permutation Sum,Codeforces
http://codeforces.com/problemset/problem/229/C,Triangles,Codeforces
http://codeforces.com/problemset/problem/295/C,Greg and Friends,Codeforces
http://codeforces.com/problemset/problem/258/C,Little Elephant and LCM,Codeforces
http://codeforces.com/problemset/problem/258/B,Little Elephant and Elections,Codeforces
http://codeforces.com/problemset/problem/630/I,Parking Lot,Codeforces
http://codeforces.com/problemset/problem/449/D,Jzzhu and Numbers,Codeforces
http://codeforces.com/problemset/problem/156/C,Cipher,Codeforces
http://codeforces.com/problemset/problem/570/E,Pig and Palindromes,Codeforces
http://codeforces.com/problemset/problem/57/C,Array,Codeforces
http://codeforces.com/problemset/problem/900/D,Unusual Sequences,Codeforces
http://codeforces.com/problemset/problem/145/C,Lucky Subsequence,Codeforces
http://codeforces.com/problemset/problem/121/C,Lucky Permutation,Codeforces
http://codeforces.com/problemset/problem/489/F,Special Matrices,Codeforces
http://codeforces.com/problemset/problem/223/C,Partial Sums,Codeforces
http://codeforces.com/problemset/problem/451/E,Devu and Flowers,Codeforces
http://codeforces.com/problemset/problem/712/D,Memory and Scores,Codeforces
http://codeforces.com/problemset/problem/356/C,Compartments,Codeforces
http://codeforces.com/problemset/problem/520/E,Pluses everywhere,Codeforces
http://poj.org/problem?id=1707,Sum of powers,PKU
http://codeforces.com/problemset/problem/232/B,Table,Codeforces
http://codeforces.com/problemset/problem/630/G,Challenge Pennants,Codeforces
http://codeforces.com/problemset/problem/213/B,Numbers,Codeforces
https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2425,ETS Problem setting,UVA
http://codeforces.com/problemset/problem/452/C,Magic Trick,Codeforces
http://codeforces.com/problemset/problem/689/E,Mike and Geometry Problem,Codeforces
http://codeforces.com/problemset/problem/551/D,GukiZ and Binary Operations,Codeforces
http://codeforces.com/problemset/problem/575/H,Bots,Codeforces
http://poj.org/problem?id=2515,Birthday Cake,PKU
http://codeforces.com/problemset/problem/431/D,Random Task,Codeforces
http://codeforces.com/problemset/problem/327/E,Axis Walking,Codeforces
http://codeforces.com/problemset/problem/439/E,Devu and Birthday Celebration,Codeforces
http://codeforces.com/problemset/problem/612/E,Square Root of Permutation,Codeforces
http://codeforces.com/problemset/problem/52/B,Right Triangles,Codeforces
http://codeforces.com/problemset/problem/403/D,Beautiful Pairs of Numbers,Codeforces
http://codeforces.com/problemset/problem/336/D,Vasily the Bear and Beautiful Strings,Codeforces
http://codeforces.com/problemset/problem/840/C,On the Bench,Codeforces
http://codeforces.com/problemset/problem/895/D,String Mark,Codeforces
http://codeforces.com/problemset/problem/296/B,Yaroslav and Two Strings,Codeforces
http://codeforces.com/problemset/problem/272/E,Dima and Horses,Codeforces
http://codeforces.com/problemset/problem/91/C,Ski Base,Codeforces
http://codeforces.com/problemset/problem/74/C,Chessboard Billiard,Codeforces
http://poj.org/problem?id=1831,?????,PKU
http://codeforces.com/problemset/problem/226/D,The table,Codeforces
http://codeforces.com/problemset/problem/659/G,Fence Divercity,Codeforces
http://codeforces.com/problemset/problem/360/C,Levko and Strings,Codeforces
http://poj.org/problem?id=1052,Plato's Blocks,PKU
http://codeforces.com/problemset/problem/396/A,On Number of Decompositions into Multipliers,Codeforces
http://codeforces.com/problemset/problem/501/E,Misha and Palindrome Degree,Codeforces
http://codeforces.com/problemset/problem/660/E,Different Subsets For All Tuples,Codeforces
http://codeforces.com/problemset/problem/176/C,Playing with Superglue,Codeforces
http://codeforces.com/problemset/problem/111/D,Petya and Coloring,Codeforces
http://codeforces.com/problemset/problem/438/E,The Child and Binary Tree,Codeforces
http://codeforces.com/problemset/problem/809/C,Find a car,Codeforces
http://codeforces.com/problemset/problem/26/D,Tickets,Codeforces
http://poj.org/problem?id=1792,Hexagonal Routes,PKU
http://codeforces.com/problemset/problem/814/E,An unavoidable detour for home,Codeforces
http://codeforces.com/problemset/problem/666/C,Codeword,Codeforces
http://codeforces.com/problemset/problem/229/E,Gifts,Codeforces
http://codeforces.com/problemset/problem/367/E,Sereja and Intervals,Codeforces
http://codeforces.com/problemset/problem/295/D,Greg and Caves,Codeforces
http://codeforces.com/problemset/problem/140/E,New Year Garland,Codeforces
http://codeforces.com/problemset/problem/383/E,Vowels,Codeforces
http://codeforces.com/problemset/problem/28/C,Bath Queue,Codeforces
http://codeforces.com/problemset/problem/645/F,Cowslip Collections,Codeforces
http://codeforces.com/problemset/problem/285/E,Positions in Permutations,Codeforces
http://codeforces.com/problemset/problem/288/D,Polo the Penguin and Trees ,Codeforces
http://codeforces.com/problemset/problem/40/E,Number Table,Codeforces
http://codeforces.com/problemset/problem/323/A,Black-and-White Cube,Codeforces
http://codeforces.com/problemset/problem/156/D,Clues,Codeforces
http://codeforces.com/problemset/problem/293/B,Distinct Paths,Codeforces
http://codeforces.com/problemset/problem/123/C,Brackets,Codeforces
http://codeforces.com/problemset/problem/283/E,Cow Tennis Tournament,Codeforces
http://codeforces.com/problemset/problem/235/E,Number Challenge,Codeforces
http://codeforces.com/problemset/problem/26/C,Parquet,Codeforces
http://codeforces.com/problemset/problem/215/E,Periodical Numbers,Codeforces
http://codeforces.com/problemset/problem/305/D,Olya and Graph,Codeforces
http://codeforces.com/problemset/problem/722/E,Research Rover,Codeforces
http://codeforces.com/problemset/problem/51/E,Pentagon,Codeforces
http://codeforces.com/problemset/problem/482/D,Random Function and Tree,Codeforces
http://codeforces.com/problemset/problem/382/E,Ksenia and Combinatorics,Codeforces
http://codeforces.com/problemset/problem/217/D,Bitonix' Patrol,Codeforces
http://codeforces.com/problemset/problem/559/D,Randomizer,Codeforces
http://codeforces.com/problemset/problem/306/C,White, Black and White Again,Codeforces
http://codeforces.com/problemset/problem/201/E,Thoroughly Bureaucratic Organization,Codeforces
http://codeforces.com/problemset/problem/220/D,Little Elephant and Triangle,Codeforces
http://codeforces.com/problemset/problem/518/F,Pasha and Pipe,Codeforces
http://codeforces.com/problemset/problem/891/E,Lust,Codeforces
http://codeforces.com/problemset/problem/585/E,Present for Vitalik the Philatelist ,Codeforces
http://codeforces.com/problemset/problem/392/C,Yet Another Number Sequence,Codeforces
http://codeforces.com/problemset/problem/37/D,Lesson Timetable,Codeforces
http://codeforces.com/problemset/problem/653/G,Move by Prime,Codeforces
http://codeforces.com/problemset/problem/93/D,Flags,Codeforces
http://codeforces.com/problemset/problem/815/D,Karen and Cards,Codeforces
http://codeforces.com/problemset/problem/15/E,Triangles,Codeforces
http://codeforces.com/problemset/problem/145/D,Lucky Pair,Codeforces
http://codeforces.com/problemset/problem/396/D,On Sum of Number of Inversions in Permutations,Codeforces
http://codeforces.com/problemset/problem/623/E,Transforming Sequence,Codeforces
http://codeforces.com/problemset/problem/325/E,The Red Button,Codeforces
http://codeforces.com/problemset/problem/830/D,Singer House,Codeforces
http://codeforces.com/problemset/problem/380/D,Sereja and Cinema,Codeforces
http://codeforces.com/problemset/problem/457/D,Bingo!,Codeforces
http://codeforces.com/problemset/problem/848/D,Shake It!,Codeforces
http://codeforces.com/problemset/problem/135/E,Weak Subsequence,Codeforces
http://codeforces.com/problemset/problem/896/D,Nephren Runs a Cinema,Codeforces
http://codeforces.com/problemset/problem/113/E,Sleeping,Codeforces
http://codeforces.com/problemset/problem/372/E,Drawing Circles is Fun,Codeforces
http://codeforces.com/problemset/problem/336/E,Vasily the Bear and Painting Square,Codeforces
http://codeforces.com/problemset/problem/848/E,Days of Floral Colours,Codeforces
http://codeforces.com/problemset/problem/878/E,Numbers on the blackboard,Codeforces
http://codeforces.com/problemset/problem/44/I,Toys,Codeforces
