link,name,judge
https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=284,Optimal Array Multiplication Sequence,UVA
http://www.spoj.com/problems/MIXTURES/,Mixtures,SPOJ
https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=944,Cutting Sticks,UVA
http://www.spoj.com/problems/KNAPSACK/,The Knapsack Problem,SPOJ
https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1245,Optimal Binary Search Tree,UVA
http://www.spoj.com/problems/HELP/,Help the problem setter,SPOJ
http://www.spoj.com/problems/GREEDULM/,Huffman´s Greed,SPOJ
